时间,比赛名称,下注选项,当前价格,池子大小,模拟投入($),预计利润($),链接
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:47 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:16:49 a.m.,"Ethereum above ___ on December 2?","Yes",0.973,165666.811245,100,2.70,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:17:00 a.m.,"Bitcoin above ___ on December 2?","No",0.973,563800.721131,100,2.70,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:11 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:18:46 a.m.,"Bitcoin price on December 2?","No",0.971,78873.851699,100,2.90,https://polymarket.com/event/bitcoin-price-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:19:28 a.m.,"Bitcoin above ___ on December 2?","No",0.97,563800.721131,100,3.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:32:55 a.m.,"Ethereum above ___ on December 2?","Yes",0.97,275447.371661,100,3.00,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:36:30 a.m.,"Ethereum above ___ on December 2?","Yes",0.978,275447.371661,100,2.20,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:38:38 a.m.,"Ethereum above ___ on December 2?","Yes",0.976,165666.811245,100,2.40,https://polymarket.com/event/ethereum-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
2025-12-02, 11:41:18 a.m.,"Bitcoin above ___ on December 2?","No",0.98,563800.721131,100,2.00,https://polymarket.com/event/bitcoin-above-on-december-2
